,id,dc.contributor.author[],dc.date.issued[],dc.description.provenance[en],dc.identifier.uri,dc.title[],dc.title[en_US],MyTitle
61,4b3fde43-6193-4e6a-ba0d-e466aa2ff237,,2017-03-09,"Submitted by Ajay Pandey (akpandey@arde.org) on 2017-03-10T05:16:44Z
No. of bitstreams: 1
Press Trust of India9march0001.pdf: 444941 bytes, checksum: 36f0e8159c074e495126943a7cfb467c (MD5)||Made available in DSpace on 2017-03-10T05:16:45Z (GMT). No. of bitstreams: 1
Press Trust of India9march0001.pdf: 444941 bytes, checksum: 36f0e8159c074e495126943a7cfb467c (MD5)
  Previous issue date: 2017-03-09||Made available in DSpace on 2021-04-07T08:51:38Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
Press Trust of India9march0001.pdf: 444941 bytes, checksum: 36f0e8159c074e495126943a7cfb467c (MD5)
  Previous issue date: 2017-03-09",http://localhost:8080/xmlui/handle/108/148940,,Cuts in funds for DRDO forced it to put major projects on,Cuts in funds for DRDO forced it to put major projects on
62,4cc3e6de-3606-455c-bdb4-868947a59cc4,,2010-05-26,"Made available in DSpace on 2016-12-08T10:50:25Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: c44735e408b7165cf66cf72764f3de47 (MD5)
280502arde.pdf: 127364 bytes, checksum: 929a6d9ea52608c3425cee52b9279d7c (MD5)
  Previous issue date: 2010-05-26||Made available in DSpace on 2021-04-07T08:49:52Z (GMT). No. of bitstreams: 2
280502arde.pdf: 127364 bytes, checksum: 929a6d9ea52608c3425cee52b9279d7c (MD5)
license.txt: 1831 bytes, checksum: c44735e408b7165cf66cf72764f3de47 (MD5)
  Previous issue date: 2010-05-26",http://localhost:8080/xmlui/handle/108/84584,"Speed up defence research, deliver on time: Manmohan to scientists",,"Speed up defence research, deliver on time: Manmohan to scientists"
63,4ea48a54-d7a2-4adc-bd18-7a5faf9cf2f2,"Pandit, Rajat",2011-03-14,"Made available in DSpace on 2016-12-08T10:50:22Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: ed269c64f6c46958edf84cc9297d86ce (MD5)
14Mar15.pdf: 104069 bytes, checksum: c2fb80ee20f54938fa36845f010f9318 (MD5)
  Previous issue date: 2011-03-14||Made available in DSpace on 2021-04-07T08:50:09Z (GMT). No. of bitstreams: 2
14Mar15.pdf: 104069 bytes, checksum: c2fb80ee20f54938fa36845f010f9318 (MD5)
license.txt: 1831 bytes, checksum: ed269c64f6c46958edf84cc9297d86ce (MD5)
  Previous issue date: 2011-03-14",http://localhost:8080/xmlui/handle/108/84558,India world's No. 1 arms importer,,India world's No. 1 arms importer
64,4eaad215-37e3-45fb-bc29-e73ff3fb5e3e,"Ghosh, Avantika",2018-04-11,"Submitted by NEERAJ KUMAR AGRAHARI (nkagrahari@arde.org) on 2018-04-19T08:19:14Z
No. of bitstreams: 1
c3cb963f-07fb-4f4e-b4a4-31e08b84ae35.jpg: 446449 bytes, checksum: fc46f86f49d852e554014ebbd3891662 (MD5)||Made available in DSpace on 2018-04-19T08:19:14Z (GMT). No. of bitstreams: 1
c3cb963f-07fb-4f4e-b4a4-31e08b84ae35.jpg: 446449 bytes, checksum: fc46f86f49d852e554014ebbd3891662 (MD5)
  Previous issue date: 2018-04-11||Made available in DSpace on 2021-04-07T08:50:51Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
c3cb963f-07fb-4f4e-b4a4-31e08b84ae35.jpg: 446449 bytes, checksum: fc46f86f49d852e554014ebbd3891662 (MD5)
  Previous issue date: 2018-04-11",http://localhost:8080/xmlui/handle/108/153366,,"How nerve gas and other chemical weapon kill, in Syria or elsewhere","How nerve gas and other chemical weapon kill, in Syria or elsewhere"
65,50350c5f-75f8-4aef-9fb2-cbfaaf8a6ced,"Joseph, Josy",2012-09-24,"Made available in DSpace on 2016-12-08T10:50:23Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 5d5a289f5b39da5db124073d2914c9d3 (MD5)
MoD-Restrict.pdf: 210254 bytes, checksum: 493c31058d7bc1a9c1ea4d0893bbb650 (MD5)
  Previous issue date: 2012-09-24||Made available in DSpace on 2021-04-07T08:50:02Z (GMT). No. of bitstreams: 2
MoD-Restrict.pdf: 210254 bytes, checksum: 493c31058d7bc1a9c1ea4d0893bbb650 (MD5)
license.txt: 1831 bytes, checksum: 5d5a289f5b39da5db124073d2914c9d3 (MD5)
  Previous issue date: 2012-09-24",http://localhost:8080/xmlui/handle/108/84568,MoD restricts DRDO chief's fiscal powers,,MoD restricts DRDO chief's fiscal powers
66,5076ddfd-b41f-4b75-85da-6a791fb7852a,"Shukla, Ajay",2015-07,"Made available in DSpace on 2016-12-08T10:50:23Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: e6197ab43f8c7ec5a2c27b541b596e0a (MD5)
3rd July 2015 drdo chief.pdf: 63528 bytes, checksum: d7de78f616a4d0b11597df6cc0420eed (MD5)
  Previous issue date: 2015-07||Made available in DSpace on 2021-04-07T08:50:06Z (GMT). No. of bitstreams: 2
3rd July 2015 drdo chief.pdf: 63528 bytes, checksum: d7de78f616a4d0b11597df6cc0420eed (MD5)
license.txt: 1831 bytes, checksum: e6197ab43f8c7ec5a2c27b541b596e0a (MD5)
  Previous issue date: 2015-07",http://localhost:8080/xmlui/handle/108/84563,We want to standardize our weapon programmes: DRDO Chief Dr Christopher,,We want to standardize our weapon programmes: DRDO Chief Dr Christopher
67,50a198eb-fd26-409d-b4ed-64bf87d6d4c7,,2010-07-08,"Made available in DSpace on 2016-12-08T10:50:24Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 09b05c0ec6ae41b7c881464bd9e73ba0 (MD5)
TOI8July2010.pdf: 98475 bytes, checksum: 6feb9901d9c204760a8fdd017191b3da (MD5)
  Previous issue date: 2010-07-08||Made available in DSpace on 2021-04-07T08:49:56Z (GMT). No. of bitstreams: 2
TOI8July2010.pdf: 98475 bytes, checksum: 6feb9901d9c204760a8fdd017191b3da (MD5)
license.txt: 1831 bytes, checksum: 09b05c0ec6ae41b7c881464bd9e73ba0 (MD5)
  Previous issue date: 2010-07-08",http://localhost:8080/xmlui/handle/108/84577,Research on lightweight body armour needed,,Research on lightweight body armour needed
68,50f19af5-08fc-4c42-98b0-3f50a6f7e460,Task and Purpose,2020-10-15,"Submitted by NEERAJ KUMAR AGRAHARI (nkagrahari@arde.org) on 2020-10-19T06:08:06Z
No. of bitstreams: 1
The Army.pdf: 229612 bytes, checksum: 6d6d2eab2cebff59473e24ef273cf9da (MD5)||Made available in DSpace on 2020-10-19T06:08:06Z (GMT). No. of bitstreams: 1
The Army.pdf: 229612 bytes, checksum: 6d6d2eab2cebff59473e24ef273cf9da (MD5)
  Previous issue date: 2020-10-15||Made available in DSpace on 2021-04-07T08:50:18Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
The Army.pdf: 229612 bytes, checksum: 6d6d2eab2cebff59473e24ef273cf9da (MD5)
  Previous issue date: 2020-10-15",http://localhost:8080/xmlui/handle/108/173116,,The Army is officially doubling down on a brand new sniper rifle,The Army is officially doubling down on a brand new sniper rifle
69,519147b0-94de-4a8d-a440-122e57d3f521,"Pandit, Rajat",2010-08-03,"Made available in DSpace on 2016-12-08T10:50:23Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: f1520cb95abc7af72f40b0c2aec04a8e (MD5)
155mm.pdf: 43175 bytes, checksum: 6bc79471bb8aa5ec0b43da7b300de576 (MD5)
  Previous issue date: 2010-08-03||Made available in DSpace on 2021-04-07T08:50:01Z (GMT). No. of bitstreams: 2
155mm.pdf: 43175 bytes, checksum: 6bc79471bb8aa5ec0b43da7b300de576 (MD5)
license.txt: 1831 bytes, checksum: f1520cb95abc7af72f40b0c2aec04a8e (MD5)
  Previous issue date: 2010-08-03",http://localhost:8080/xmlui/handle/108/84570,DRD0's next: Star Wars-like weapons,,DRD0's next: Star Wars-like weapons
70,535a24f1-5767-4b45-9102-440395950173,"Singh, Sushant",2017-05-18,"Submitted by Ajay Pandey (akpandey@arde.org) on 2017-05-18T11:22:23Z
No. of bitstreams: 1
news NPC - 18 May, 2017.pdf: 84020 bytes, checksum: 3f37a44ff80bc478f4b766e9e9482181 (MD5)||Made available in DSpace on 2017-05-18T11:22:23Z (GMT). No. of bitstreams: 1
news NPC - 18 May, 2017.pdf: 84020 bytes, checksum: 3f37a44ff80bc478f4b766e9e9482181 (MD5)
  Previous issue date: 2017-05-18||Made available in DSpace on 2021-04-07T08:51:28Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
news NPC - 18 May, 2017.pdf: 84020 bytes, checksum: 3f37a44ff80bc478f4b766e9e9482181 (MD5)
  Previous issue date: 2017-05-18",http://localhost:8080/xmlui/handle/108/149544,,"Army gets its first artillery guns three decades after Bofors, will be tested at Pokhran today","Army gets its first artillery guns three decades after Bofors, will be tested at Pokhran today"
71,548730e8-9843-4ddf-a04a-32cc173ee56f,"Shukla, Ajai",2010-06-16,"Made available in DSpace on 2016-12-08T10:50:21Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 8a579c17cd3ef113e675791827fed68b (MD5)
bs16JuneAjai.pdf: 99567 bytes, checksum: c1398d22ed4fe4d23d961bb09ff3693c (MD5)
  Previous issue date: 2010-06-16||Made available in DSpace on 2021-04-07T08:50:16Z (GMT). No. of bitstreams: 2
bs16JuneAjai.pdf: 99567 bytes, checksum: c1398d22ed4fe4d23d961bb09ff3693c (MD5)
license.txt: 1831 bytes, checksum: 8a579c17cd3ef113e675791827fed68b (MD5)
  Previous issue date: 2010-06-16",http://localhost:8080/xmlui/handle/108/84550,Arms spending: India grows as west shrinks,,Arms spending: India grows as west shrinks
72,56980576-5fde-494b-8381-dc20f89b8b2f,"Dutta, Ananya",2010-09-13,"Made available in DSpace on 2016-12-08T10:50:26Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 487eb146fd8384fcdf9dcdb33813be41 (MD5)
agni-v.pdf: 12277 bytes, checksum: 7197e02c703bba74d7a2d97535c3f748 (MD5)
  Previous issue date: 2010-09-13||Made available in DSpace on 2021-04-07T08:49:46Z (GMT). No. of bitstreams: 2
agni-v.pdf: 12277 bytes, checksum: 7197e02c703bba74d7a2d97535c3f748 (MD5)
license.txt: 1831 bytes, checksum: 487eb146fd8384fcdf9dcdb33813be41 (MD5)
  Previous issue date: 2010-09-13",http://localhost:8080/xmlui/handle/108/84594,Saraswat: Agni-V will be test-fired in 2011,,Saraswat: Agni-V will be test-fired in 2011
73,5779473f-e0a3-460c-94c7-ebfcea9f9453,"Chauhan, Neeraj",2017-06-12,"Submitted by Ajay Pandey (akpandey@arde.org) on 2017-06-12T05:31:25Z
No. of bitstreams: 1
news2_12june20170001.pdf: 291540 bytes, checksum: ecdb7767b9762b9280f69ace7d03ed91 (MD5)||Made available in DSpace on 2017-06-12T05:31:25Z (GMT). No. of bitstreams: 1
news2_12june20170001.pdf: 291540 bytes, checksum: ecdb7767b9762b9280f69ace7d03ed91 (MD5)
  Previous issue date: 2017-06-12||Made available in DSpace on 2021-04-07T08:51:22Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
news2_12june20170001.pdf: 291540 bytes, checksum: ecdb7767b9762b9280f69ace7d03ed91 (MD5)
  Previous issue date: 2017-06-12",http://localhost:8080/xmlui/handle/108/149723,,CRPFexploring tech to track looted weapons,CRPFexploring tech to track looted weapons
74,57d45408-097e-43d6-95f8-f2f7280a93a0,IDRW NEWS NETWORK,2020-10-09,"Submitted by NEERAJ KUMAR AGRAHARI (nkagrahari@arde.org) on 2020-10-15T08:30:31Z
No. of bitstreams: 1
09.10.2020.pdf: 225548 bytes, checksum: 387ca3d6293ed7765e554f1d7ed4d9b1 (MD5)||Made available in DSpace on 2020-10-15T08:30:31Z (GMT). No. of bitstreams: 1
09.10.2020.pdf: 225548 bytes, checksum: 387ca3d6293ed7765e554f1d7ed4d9b1 (MD5)
  Previous issue date: 2020-10-09||Made available in DSpace on 2021-04-07T08:49:39Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
09.10.2020.pdf: 225548 bytes, checksum: 387ca3d6293ed7765e554f1d7ed4d9b1 (MD5)
  Previous issue date: 2020-10-09",http://localhost:8080/xmlui/handle/108/173104,,IAF planning to procure more ERJ-145 based Netra AEW&CS,IAF planning to procure more ERJ-145 based Netra AEW&CS
75,598bee17-8785-4376-b7f9-358a48b79adb,"Shukla, Ajai",2015-01-04,"Made available in DSpace on 2016-12-08T10:50:31Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 03217795894de765f6e8546f5a95ee95 (MD5)
private defence industry.pdf: 39483 bytes, checksum: 30b102187eff66a0fc0b9994cd6d7eb9 (MD5)
  Previous issue date: 2015-01-04||Made available in DSpace on 2021-04-07T08:51:50Z (GMT). No. of bitstreams: 2
private defence industry.pdf: 39483 bytes, checksum: 30b102187eff66a0fc0b9994cd6d7eb9 (MD5)
license.txt: 1831 bytes, checksum: 03217795894de765f6e8546f5a95ee95 (MD5)
  Previous issue date: 2015-01-04",http://localhost:8080/xmlui/handle/108/84649,Parrikar engages private defence industry to boost indigenous arms,,Parrikar engages private defence industry to boost indigenous arms
77,b0a7b561-cc76-460f-882b-84c5fd16095e,"Shukla, Ajai",2015-01-05,"Made available in DSpace on 2016-12-08T10:50:30Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 7b88574f0f7a6f0140172e4d3c9ff063 (MD5)
private defence industry.pdf: 39483 bytes, checksum: 30b102187eff66a0fc0b9994cd6d7eb9 (MD5)
  Previous issue date: 2015-01-05||Made available in DSpace on 2021-04-07T08:49:26Z (GMT). No. of bitstreams: 2
private defence industry.pdf: 39483 bytes, checksum: 30b102187eff66a0fc0b9994cd6d7eb9 (MD5)
license.txt: 1831 bytes, checksum: 7b88574f0f7a6f0140172e4d3c9ff063 (MD5)
  Previous issue date: 2015-01-05",http://localhost:8080/xmlui/handle/108/84639,Parrikar engages private defence industry to boost indigenous arms,,Parrikar engages private defence industry to boost indigenous arms
79,5ce72cb7-246a-4ec6-8e4c-eea8c9fe98ac,Amazon Agencies,2018-09-17,"Submitted by NEERAJ KUMAR AGRAHARI (nkagrahari@arde.org) on 2018-09-20T09:04:16Z
No. of bitstreams: 1
Digital.pdf: 406940 bytes, checksum: 01cd97a74b828985989647aab7d1c0ae (MD5)||Made available in DSpace on 2018-09-20T09:04:16Z (GMT). No. of bitstreams: 1
Digital.pdf: 406940 bytes, checksum: 01cd97a74b828985989647aab7d1c0ae (MD5)
  Previous issue date: 2018-09-17||Made available in DSpace on 2021-04-07T08:50:42Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
Digital.pdf: 406940 bytes, checksum: 01cd97a74b828985989647aab7d1c0ae (MD5)
  Previous issue date: 2018-09-17",http://localhost:8080/xmlui/handle/108/154305,,Digital assistants hone skills to deliver the news,Digital assistants hone skills to deliver the news
80,5f224805-afe9-43f2-9234-8ba8f35fa8a9,"Shukla, Ajai",2011-02-22,"Made available in DSpace on 2016-12-08T10:50:31Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 1d1868bda8255891efd8561169c88f53 (MD5)
tejas.pdf: 191891 bytes, checksum: 9e4eb8757286608ee13cabf545c163f9 (MD5)
  Previous issue date: 2011-02-22||Made available in DSpace on 2021-04-07T08:49:24Z (GMT). No. of bitstreams: 2
tejas.pdf: 191891 bytes, checksum: 9e4eb8757286608ee13cabf545c163f9 (MD5)
license.txt: 1831 bytes, checksum: 1d1868bda8255891efd8561169c88f53 (MD5)
  Previous issue date: 2011-02-22",http://localhost:8080/xmlui/handle/108/84645,When a Sword Arm is Worth It,,When a Sword Arm is Worth It
81,607edace-8a43-402f-b4a9-d3186faa610d,"Shukla, Ajai",2011-11-24,"Made available in DSpace on 2016-12-08T10:50:32Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: cf680ba84939e0331399aeb3f61e9d75 (MD5)
arjun2.pdf: 27967 bytes, checksum: 0d80c0616b60ddf2c0e086d5d5ef39fc (MD5)
  Previous issue date: 2011-11-24||Made available in DSpace on 2021-04-07T08:51:47Z (GMT). No. of bitstreams: 2
arjun2.pdf: 27967 bytes, checksum: 0d80c0616b60ddf2c0e086d5d5ef39fc (MD5)
license.txt: 1831 bytes, checksum: cf680ba84939e0331399aeb3f61e9d75 (MD5)
  Previous issue date: 2011-11-24",http://localhost:8080/xmlui/handle/108/84652,Improving the Arjun's already great suspension,,Improving the Arjun's already great suspension
82,60b484b2-c228-4c0e-a036-6555d1c5017b,"Singh, Dipti",2015-01-05,"Made available in DSpace on 2016-12-08T10:50:31Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: a4ba27817d6cbf1ae17eb2b6be278fe1 (MD5)
DRDOISRO.pdf: 42260 bytes, checksum: 0e0184bdb11651c83bb732f94485cc9b (MD5)
  Previous issue date: 2015-01-05||Made available in DSpace on 2021-04-07T08:49:24Z (GMT). No. of bitstreams: 2
DRDOISRO.pdf: 42260 bytes, checksum: 0e0184bdb11651c83bb732f94485cc9b (MD5)
license.txt: 1831 bytes, checksum: a4ba27817d6cbf1ae17eb2b6be278fe1 (MD5)
  Previous issue date: 2015-01-05",http://localhost:8080/xmlui/handle/108/84646,"Day 1: ISRO, DRDO stalls draw most crowd",,"Day 1: ISRO, DRDO stalls draw most crowd"
83,60fa43bb-41d0-45b2-9092-7717a86c9b89,"Shukla, Ajai",2011-03-06,"Made available in DSpace on 2016-12-08T10:50:30Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 2f185d7d424a3c9975b9ace9d2166ce0 (MD5)
abm.pdf: 11842 bytes, checksum: 62028ec78c77ae872afa6610ea34828a (MD5)
  Previous issue date: 2011-03-06||Made available in DSpace on 2021-04-07T08:49:28Z (GMT). No. of bitstreams: 2
abm.pdf: 11842 bytes, checksum: 62028ec78c77ae872afa6610ea34828a (MD5)
license.txt: 1831 bytes, checksum: 2f185d7d424a3c9975b9ace9d2166ce0 (MD5)
  Previous issue date: 2011-03-06",http://localhost:8080/xmlui/handle/108/84634,DRDO successfully tests anti-ballistic missile (ABM) interceptor,,DRDO successfully tests anti-ballistic missile (ABM) interceptor
84,626c2823-868f-4d79-b16f-e2a6e66327cf,The Hitavada,2020-10-01,"Submitted by NEERAJ KUMAR AGRAHARI (nkagrahari@arde.org) on 2020-10-15T08:50:04Z
No. of bitstreams: 1
01.10.2020.pdf: 224446 bytes, checksum: e3f0ee0d97dbabca61fe8452622ff7fc (MD5)||Made available in DSpace on 2020-10-15T08:50:04Z (GMT). No. of bitstreams: 1
01.10.2020.pdf: 224446 bytes, checksum: e3f0ee0d97dbabca61fe8452622ff7fc (MD5)
  Previous issue date: 2020-10-01||Made available in DSpace on 2021-04-07T08:51:41Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
01.10.2020.pdf: 224446 bytes, checksum: e3f0ee0d97dbabca61fe8452622ff7fc (MD5)
  Previous issue date: 2020-10-01",http://localhost:8080/xmlui/handle/108/173109,,Fresh Firing trials of indigenous 155 mm x 39 Howitzer gun successful,Fresh Firing trials of indigenous 155 mm x 39 Howitzer gun successful
85,64796fcf-f610-44d4-9abc-c076bc15c90b,smartonline,2015-01-02,"Made available in DSpace on 2016-12-08T10:50:31Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: f4bcdbaabf780d4895d5c4038e6a089d (MD5)
material for defencedoc.pdf: 14604 bytes, checksum: e1e804fce8acca83fc6c5e6cfe8a2848 (MD5)
  Previous issue date: 2015-01-02||Made available in DSpace on 2021-04-07T08:49:25Z (GMT). No. of bitstreams: 2
material for defencedoc.pdf: 14604 bytes, checksum: e1e804fce8acca83fc6c5e6cfe8a2848 (MD5)
license.txt: 1831 bytes, checksum: f4bcdbaabf780d4895d5c4038e6a089d (MD5)
  Previous issue date: 2015-01-02",http://localhost:8080/xmlui/handle/108/84643,"""Success of ‘Make in India’ Hinges on Material Design""",,"""Success of ‘Make in India’ Hinges on Material Design"""
86,6493252e-3b75-4364-9dcc-29145cd64ad6,,2011-03-17,"Made available in DSpace on 2016-12-08T10:50:27Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 04f2cd2e3a3de34586ec91715fdfec29 (MD5)
nukenews.pdf: 55683 bytes, checksum: 6949f12ea9e1eb01a59588a9e426ec20 (MD5)
  Previous issue date: 2011-03-17||Made available in DSpace on 2021-04-07T08:49:40Z (GMT). No. of bitstreams: 2
nukenews.pdf: 55683 bytes, checksum: 6949f12ea9e1eb01a59588a9e426ec20 (MD5)
license.txt: 1831 bytes, checksum: 04f2cd2e3a3de34586ec91715fdfec29 (MD5)
  Previous issue date: 2011-03-17",http://localhost:8080/xmlui/handle/108/84604,AERB reviews safety in Indian nuclear power plants,,AERB reviews safety in Indian nuclear power plants
87,65c9b751-a1bc-4846-8970-9a5ecd9a9a16,"Peri, Dinakar",2017-05-15,"Submitted by Ajay Pandey (akpandey@arde.org) on 2017-05-15T08:49:10Z
No. of bitstreams: 1
news15may2017the hindu.pdf: 387517 bytes, checksum: 4f3dfe77817cd54588cd4d39da47a5d0 (MD5)||Made available in DSpace on 2017-05-15T08:49:10Z (GMT). No. of bitstreams: 1
news15may2017the hindu.pdf: 387517 bytes, checksum: 4f3dfe77817cd54588cd4d39da47a5d0 (MD5)
  Previous issue date: 2017-05-15||Made available in DSpace on 2021-04-07T08:51:31Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
news15may2017the hindu.pdf: 387517 bytes, checksum: 4f3dfe77817cd54588cd4d39da47a5d0 (MD5)
  Previous issue date: 2017-05-15",http://localhost:8080/xmlui/handle/108/149542,,Policy tweak to speed up defence purchases,Policy tweak to speed up defence purchases
88,676ce7e0-ab20-42cd-b7b1-f8c4c308d8cc,"Shukla, Ajai",2012,"Made available in DSpace on 2016-12-08T10:50:31Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: e947300a0c663bafd449a48369e1e10d (MD5)
TheGreatFMBT.pdf: 29908 bytes, checksum: e42c10f753cfe4e606f1fd4b03036f66 (MD5)
  Previous issue date: 2012||Made available in DSpace on 2021-04-07T08:51:51Z (GMT). No. of bitstreams: 2
TheGreatFMBT.pdf: 29908 bytes, checksum: e42c10f753cfe4e606f1fd4b03036f66 (MD5)
license.txt: 1831 bytes, checksum: e947300a0c663bafd449a48369e1e10d (MD5)
  Previous issue date: 2012",http://localhost:8080/xmlui/handle/108/84648,The Great Indian Tank Design Challenge,,The Great Indian Tank Design Challenge
89,6790d883-56b9-4ef8-94bf-1eae489493ef,The Hindu,2014-12,"Made available in DSpace on 2016-12-08T10:50:30Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 22842459e299a7200f3b0ba63f20470b (MD5)
pinakaMkII.pdf: 554826 bytes, checksum: 2814cb6a061cadb87a18feff88400861 (MD5)
  Previous issue date: 2014-12||Made available in DSpace on 2021-04-07T08:49:29Z (GMT). No. of bitstreams: 2
pinakaMkII.pdf: 554826 bytes, checksum: 2814cb6a061cadb87a18feff88400861 (MD5)
license.txt: 1831 bytes, checksum: 22842459e299a7200f3b0ba63f20470b (MD5)
  Previous issue date: 2014-12",http://localhost:8080/xmlui/handle/108/84629,Advanced Pinaka Mark-II rocket successfully test-fired,,Advanced Pinaka Mark-II rocket successfully test-fired
90,693e313c-716d-46b0-8a55-eebfc7e3e23e,"Sukumar, Arun Mohan",2020-01-01,"Submitted by NEERAJ KUMAR AGRAHARI (nkagrahari@arde.org) on 2020-01-10T10:56:37Z
No. of bitstreams: 1
IT020001.pdf: 2150491 bytes, checksum: 725fb637860077094bf07eb0f7bc4da4 (MD5)||Made available in DSpace on 2020-01-10T10:56:37Z (GMT). No. of bitstreams: 1
IT020001.pdf: 2150491 bytes, checksum: 725fb637860077094bf07eb0f7bc4da4 (MD5)
  Previous issue date: 2020-01-01||Made available in DSpace on 2021-04-07T08:50:32Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
IT020001.pdf: 2150491 bytes, checksum: 725fb637860077094bf07eb0f7bc4da4 (MD5)
  Previous issue date: 2020-01-01",http://localhost:8080/xmlui/handle/108/156382,,SOLID STATE TECHNOLOGY,SOLID STATE TECHNOLOGY
91,69444f64-9a7f-40d5-8222-2c18a07f8ab0,,2011-11-30,"Made available in DSpace on 2016-12-08T10:50:22Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: de15ff628495c0569a1ef9cccd527521 (MD5)
assault.pdf: 144430 bytes, checksum: f8ecea556cbefc3d32f6985d8468825b (MD5)
  Previous issue date: 2011-11-30||Made available in DSpace on 2021-04-07T08:50:08Z (GMT). No. of bitstreams: 2
assault.pdf: 144430 bytes, checksum: f8ecea556cbefc3d32f6985d8468825b (MD5)
license.txt: 1831 bytes, checksum: de15ff628495c0569a1ef9cccd527521 (MD5)
  Previous issue date: 2011-11-30",http://localhost:8080/xmlui/handle/108/84560,Army issues global tender for new assault rifles,,Army issues global tender for new assault rifles
92,698f096b-11a5-430d-9ef0-b9cf23933d13,"Shukla, Ajay",2018-04-10,"Submitted by NEERAJ KUMAR AGRAHARI (nkagrahari@arde.org) on 2018-04-19T08:49:24Z
No. of bitstreams: 1
Untitled 9.pdf: 47491 bytes, checksum: 24ad43087b261675b6ab5202d6a2262a (MD5)||Made available in DSpace on 2018-04-19T08:49:24Z (GMT). No. of bitstreams: 1
Untitled 9.pdf: 47491 bytes, checksum: 24ad43087b261675b6ab5202d6a2262a (MD5)
  Previous issue date: 2018-04-10||Made available in DSpace on 2021-04-07T08:50:46Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
Untitled 9.pdf: 47491 bytes, checksum: 24ad43087b261675b6ab5202d6a2262a (MD5)
  Previous issue date: 2018-04-10",http://localhost:8080/xmlui/handle/108/153371,,High-tech MSMEs like aeron look to Defexpo for orders,High-tech MSMEs like aeron look to Defexpo for orders
93,6a9a8d3a-62d2-4584-86b4-939ef127ae6d,"Shukla, Ajai",2010-08-10,"Made available in DSpace on 2016-12-08T10:50:21Z (GMT). No. of bitstreams: 2
license.txt: 1831 bytes, checksum: 321c4c60f0d1af81dcbde343f448179c (MD5)
bs10AugAjai1.pdf: 15926 bytes, checksum: 84dbc8eed7504b08f1971c25775c8bbd (MD5)
  Previous issue date: 2010-08-10||Made available in DSpace on 2021-04-07T08:50:14Z (GMT). No. of bitstreams: 2
bs10AugAjai1.pdf: 15926 bytes, checksum: 84dbc8eed7504b08f1971c25775c8bbd (MD5)
license.txt: 1831 bytes, checksum: 321c4c60f0d1af81dcbde343f448179c (MD5)
  Previous issue date: 2010-08-10",http://localhost:8080/xmlui/handle/108/84552,DRDO to develop army's next-generation tank,,DRDO to develop army's next-generation tank
