id,collection,dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.provenance[en],dc.identifier.uri,dc.language.iso[],dc.publisher[],dc.subject[],dc.title[],dc.title[en_US],dc.type[]
"073af426-1f10-4872-a990-a3c538cb97b5","108/33",,"US2999275(A)||LEYMAN CORP","2021-05-18T09:20:10Z","2016-12-02T09:58:42Z","2021-05-18T09:20:10Z","2016-12-02T09:58:42Z",,"1961-09-12","Made available in DSpace on 2016-12-02T09:58:42Z (GMT). No. of bitstreams: 1
us2999275(a).pdf: 803168 bytes, checksum: 020bec02725c0e101c6ed8cfcd59b932 (MD5)
  Previous issue date: 1961-09-12||Made available in DSpace on 2021-05-18T09:20:10Z (GMT). No. of bitstreams: 1
us2999275(a).pdf: 803168 bytes, checksum: 020bec02725c0e101c6ed8cfcd59b932 (MD5)
  Previous issue date: 1961-09-12","http://localhost:8080/xmlui/handle/108/22631",,,,"Mechanical orientation of magnetically anisotropic particles ( TIRC 7068 )",,
"0832bc18-0118-456d-9dbc-18c9ca428d2a","108/33",,"US5131328A||The United States of America as represented by the","2021-05-18T09:11:33Z","2016-12-02T09:58:20Z","2021-05-18T09:11:33Z","2016-12-02T09:58:20Z",,"1992-07-21","Made available in DSpace on 2016-12-02T09:58:20Z (GMT). No. of bitstreams: 1
us5131328a.pdf: 643095 bytes, checksum: 5ebc92b6a2e44fc1b9dd1d3f2ce9aa7e (MD5)
  Previous issue date: 1992-07-21||Made available in DSpace on 2021-05-18T09:11:33Z (GMT). No. of bitstreams: 1
us5131328a.pdf: 643095 bytes, checksum: 5ebc92b6a2e44fc1b9dd1d3f2ce9aa7e (MD5)
  Previous issue date: 1992-07-21","http://localhost:8080/xmlui/handle/108/22305",,,,"Safety and arming system for tube launched projectile",,
"087900d4-2ad1-402f-a4da-2eb20a08bb5e","108/33",,"US6481666B2||{n/a}","2021-05-18T09:12:52Z","2016-12-02T09:58:21Z","2021-05-18T09:12:52Z","2016-12-02T09:58:21Z",,"2002-11-19","Made available in DSpace on 2016-12-02T09:58:21Z (GMT). No. of bitstreams: 1
us6481666b2.pdf: 367594 bytes, checksum: 25dcf2c7d4112501f6e2ccdba225ffd8 (MD5)
  Previous issue date: 2002-11-19||Made available in DSpace on 2021-05-18T09:12:52Z (GMT). No. of bitstreams: 1
us6481666b2.pdf: 367594 bytes, checksum: 25dcf2c7d4112501f6e2ccdba225ffd8 (MD5)
  Previous issue date: 2002-11-19","http://localhost:8080/xmlui/handle/108/22326",,,,"Method and system for guiding submunitions",,
"09a64a24-2424-43e5-8784-8209d8a28024","108/33",,"US6386113B1||Ecological Technologies Corporation","2021-05-18T09:06:23Z","2016-12-02T09:57:56Z","2021-05-18T09:06:23Z","2016-12-02T09:57:56Z",,"2002-05-14","Made available in DSpace on 2016-12-02T09:57:56Z (GMT). No. of bitstreams: 1
us6386113b1.pdf: 844510 bytes, checksum: bce1ed151368e62dd0e8fda5e90323cc (MD5)
  Previous issue date: 2002-05-14||Made available in DSpace on 2021-05-18T09:06:23Z (GMT). No. of bitstreams: 1
us6386113b1.pdf: 844510 bytes, checksum: bce1ed151368e62dd0e8fda5e90323cc (MD5)
  Previous issue date: 2002-05-14","http://localhost:8080/xmlui/handle/108/21971",,,,"Non-lethal weapon systems",,
"0acca692-37e4-48bd-b1cb-db3cc1fbb464","108/33",,"USD502753S1||Otkrytoe Aktsionernoe Obschestvo ""Kontsern Izhmash","2021-05-18T09:04:54Z","2016-12-02T09:57:47Z","2021-05-18T09:04:54Z","2016-12-02T09:57:47Z",,"2005-03-08","Made available in DSpace on 2016-12-02T09:57:47Z (GMT). No. of bitstreams: 1
usd502753s1.pdf: 376459 bytes, checksum: 368bf8e916ef0dd73e4e4abd5e8ca115 (MD5)
  Previous issue date: 2005-03-08||Made available in DSpace on 2021-05-18T09:04:54Z (GMT). No. of bitstreams: 1
usd502753s1.pdf: 376459 bytes, checksum: 368bf8e916ef0dd73e4e4abd5e8ca115 (MD5)
  Previous issue date: 2005-03-08","http://localhost:8080/xmlui/handle/108/21852",,,,"Carbine firearm",,
"0af80af4-117d-40ea-958f-4736496d9d94","108/33",,"US20040227657A1||RAFAEL ARMAMENT DEVELOPMENT AUTHORITY LTD.","2021-05-18T09:14:23Z","2016-12-02T09:58:26Z","2021-05-18T09:14:23Z","2016-12-02T09:58:26Z",,"2004-11-18","Made available in DSpace on 2016-12-02T09:58:26Z (GMT). No. of bitstreams: 1
us20040227657a1.pdf: 856247 bytes, checksum: 7ffaf1d327fb13f0b4e07b3cf3d6b500 (MD5)
  Previous issue date: 2004-11-18||Made available in DSpace on 2021-05-18T09:14:23Z (GMT). No. of bitstreams: 1
us20040227657a1.pdf: 856247 bytes, checksum: 7ffaf1d327fb13f0b4e07b3cf3d6b500 (MD5)
  Previous issue date: 2004-11-18","http://localhost:8080/xmlui/handle/108/22400",,,,"OPERATION OF A DECOY AGAINST THREATS",,
"0b238ad4-a91e-4503-a34b-8ddec3b5a5c7","108/33",,"US6494140B1||Lockheed Martin Corporation","2021-05-18T09:15:50Z","2016-12-02T09:58:30Z","2021-05-18T09:15:50Z","2016-12-02T09:58:30Z",,"2002-12-17","Made available in DSpace on 2016-12-02T09:58:30Z (GMT). No. of bitstreams: 1
us6494140b1.pdf: 504593 bytes, checksum: 151fae9989bd06b2ff0ce391f0e1b39e (MD5)
  Previous issue date: 2002-12-17||Made available in DSpace on 2021-05-18T09:15:50Z (GMT). No. of bitstreams: 1
us6494140b1.pdf: 504593 bytes, checksum: 151fae9989bd06b2ff0ce391f0e1b39e (MD5)
  Previous issue date: 2002-12-17","http://localhost:8080/xmlui/handle/108/22460",,,,"Modular rocket boosted penetrating warhead",,
"0b74ba54-cfbe-4d86-a45a-722494540954","108/33",,"US4815682A||Pacific Armatechnica Corporation","2021-05-18T09:18:45Z","2016-12-02T09:57:41Z","2021-05-18T09:18:45Z","2016-12-02T09:57:41Z",,"1989-03-28","Made available in DSpace on 2016-12-02T09:57:41Z (GMT). No. of bitstreams: 1
us4815682a.pdf: 744575 bytes, checksum: 226c5623bc81e798676683643b247bad (MD5)
  Previous issue date: 1989-03-28||Made available in DSpace on 2021-05-18T09:18:45Z (GMT). No. of bitstreams: 1
us4815682a.pdf: 744575 bytes, checksum: 226c5623bc81e798676683643b247bad (MD5)
  Previous issue date: 1989-03-28","http://localhost:8080/xmlui/handle/108/21771",,,,"Fin-stabilized subcaliber projectile and method of spin tuning",,
"0bc3e92b-9a69-4aa9-8d8b-68c7a6f01e91","108/33",,"US6960319B1||The United States of America as represented by the","2021-05-18T09:10:54Z","2016-12-02T09:57:34Z","2021-05-18T09:10:54Z","2016-12-02T09:57:34Z",,"2005-11-01","Made available in DSpace on 2016-12-02T09:57:34Z (GMT). No. of bitstreams: 1
us6960319b1.pdf: 765615 bytes, checksum: fb1c3a2b993180163e911a664ebae593 (MD5)
  Previous issue date: 2005-11-01||Made available in DSpace on 2021-05-18T09:10:54Z (GMT). No. of bitstreams: 1
us6960319b1.pdf: 765615 bytes, checksum: fb1c3a2b993180163e911a664ebae593 (MD5)
  Previous issue date: 2005-11-01","http://localhost:8080/xmlui/handle/108/21715",,,,"Tungsten alloys for penetrator application and method of making the same",,
"0cd252ba-0fa2-4399-8192-c0f158faa985","108/33",,"US3449253(A)||None","2021-05-18T09:18:04Z","2016-12-02T09:58:41Z","2021-05-18T09:18:04Z","2016-12-02T09:58:41Z",,"1969-06-10","Made available in DSpace on 2016-12-02T09:58:41Z (GMT). No. of bitstreams: 1
us3449253(a).pdf: 473450 bytes, checksum: ddc46aebe4266a6f2e7e270578d06d55 (MD5)
  Previous issue date: 1969-06-10||Made available in DSpace on 2021-05-18T09:18:04Z (GMT). No. of bitstreams: 1
us3449253(a).pdf: 473450 bytes, checksum: ddc46aebe4266a6f2e7e270578d06d55 (MD5)
  Previous issue date: 1969-06-10","http://localhost:8080/xmlui/handle/108/22609",,,,"PIEZOELECTRIC COMPOSITION AND METHOD OF PREPARING THE SAME (TIRC 9118)",,
"0d4a15b2-9ed2-4ff9-8312-bbc74db44349","108/33",,"EP0331579B1||GIAT Industries","2021-05-18T09:17:06Z","2016-12-02T09:57:39Z","2021-05-18T09:17:06Z","2016-12-02T09:57:39Z",,"1993-04-07","Made available in DSpace on 2016-12-02T09:57:39Z (GMT). No. of bitstreams: 1
ep331579b1.pdf: 806500 bytes, checksum: bb8116a56f69dacd69f20237755fa5af (MD5)
  Previous issue date: 1993-04-07||Made available in DSpace on 2021-05-18T09:17:06Z (GMT). No. of bitstreams: 1
ep331579b1.pdf: 806500 bytes, checksum: bb8116a56f69dacd69f20237755fa5af (MD5)
  Previous issue date: 1993-04-07","http://localhost:8080/xmlui/handle/108/21759",,,,"Connection between an arrow-type penetrator and its sabot by mutually engaging shapes",,
"0dc03c1d-4a9d-4f33-9ba6-2b0b10dbe1d3","108/33",,"US6688234B2||Paintball Combat LLC","2021-05-18T09:04:22Z","2016-12-02T09:57:45Z","2021-05-18T09:04:22Z","2016-12-02T09:57:45Z",,"2004-02-10","Made available in DSpace on 2016-12-02T09:57:45Z (GMT). No. of bitstreams: 1
us6688234b2.pdf: 798046 bytes, checksum: f0b2e045e0cf1ec8ca38f6fc99bcab97 (MD5)
  Previous issue date: 2004-02-10||Made available in DSpace on 2021-05-18T09:04:22Z (GMT). No. of bitstreams: 1
us6688234b2.pdf: 798046 bytes, checksum: f0b2e045e0cf1ec8ca38f6fc99bcab97 (MD5)
  Previous issue date: 2004-02-10","http://localhost:8080/xmlui/handle/108/21816",,,,"Symmetrical paint ball land mine",,
"0e2bf41f-aa97-4ce2-ad5c-02ee8155342d","108/33",,"US7059566B2||The United States of America as represented by the","2021-05-18T09:09:57Z","2016-12-02T09:58:12Z","2021-05-18T09:09:57Z","2016-12-02T09:58:12Z",,"2006-06-13","Made available in DSpace on 2016-12-02T09:58:12Z (GMT). No. of bitstreams: 1
us7059566b2.pdf: 2458391 bytes, checksum: 0875d302182413206a3755e8fbc92c2e (MD5)
  Previous issue date: 2006-06-13||Made available in DSpace on 2021-05-18T09:09:57Z (GMT). No. of bitstreams: 1
us7059566b2.pdf: 2458391 bytes, checksum: 0875d302182413206a3755e8fbc92c2e (MD5)
  Previous issue date: 2006-06-13","http://localhost:8080/xmlui/handle/108/22189",,,,"Unmanned aerial vehicle for logistical delivery",,
"0e2dfd8c-39da-4406-a776-8dab8f7f790e","108/33",,"US4686885(A)||Motorola, Inc.","2021-05-18T09:15:33Z","2016-12-02T09:58:30Z","2021-05-18T09:15:33Z","2016-12-02T09:58:30Z",,"1987-08-18","Made available in DSpace on 2016-12-02T09:58:30Z (GMT). No. of bitstreams: 1
us4686885(a).pdf: 342815 bytes, checksum: 3dbc54b8ef3c4d5a79e73e80974ca5a1 (MD5)
  Previous issue date: 1987-08-18||Made available in DSpace on 2021-05-18T09:15:33Z (GMT). No. of bitstreams: 1
us4686885(a).pdf: 342815 bytes, checksum: 3dbc54b8ef3c4d5a79e73e80974ca5a1 (MD5)
  Previous issue date: 1987-08-18","http://localhost:8080/xmlui/handle/108/22458",,,,"Apparatus and method of safe and arming munitions (TIRC 16666)",,
"0e61621a-a260-4a26-bfd2-a96788015898","108/33",,"US7043343B1||The United States of America as represented by the","2021-05-18T09:04:28Z","2016-12-02T09:57:45Z","2021-05-18T09:04:28Z","2016-12-02T09:57:45Z",,"2006-05-09","Made available in DSpace on 2016-12-02T09:57:45Z (GMT). No. of bitstreams: 1
us7043343b1.pdf: 1341115 bytes, checksum: a4b93a78c93e1617eada040328953ec9 (MD5)
  Previous issue date: 2006-05-09||Made available in DSpace on 2021-05-18T09:04:28Z (GMT). No. of bitstreams: 1
us7043343b1.pdf: 1341115 bytes, checksum: a4b93a78c93e1617eada040328953ec9 (MD5)
  Previous issue date: 2006-05-09","http://localhost:8080/xmlui/handle/108/21822",,,,"Method for testing a missile time-space-position unit for missile",,
"0e6e81f9-6f04-4153-97ba-fc0ad079d503","108/33",,"US5210370A||Royal Ordnance","2021-05-18T09:05:49Z","2016-12-02T09:57:52Z","2021-05-18T09:05:49Z","2016-12-02T09:57:52Z",,"1993-05-11","Made available in DSpace on 2016-12-02T09:57:52Z (GMT). No. of bitstreams: 1
us5210370a.pdf: 3708779 bytes, checksum: 583cc310353801e2b2afe525a28e7850 (MD5)
  Previous issue date: 1993-05-11||Made available in DSpace on 2021-05-18T09:05:49Z (GMT). No. of bitstreams: 1
us5210370a.pdf: 3708779 bytes, checksum: 583cc310353801e2b2afe525a28e7850 (MD5)
  Previous issue date: 1993-05-11","http://localhost:8080/xmlui/handle/108/21922",,,,"Lightweight weapon stabilizing system",,
"0fb7acd5-6270-44a6-8875-a10b74f78425","108/33",,"US4665827(A)||None","2021-05-18T09:21:01Z","2016-12-02T09:58:43Z","2021-05-18T09:21:01Z","2016-12-02T09:58:43Z",,"1987-05-19","Made available in DSpace on 2016-12-02T09:58:43Z (GMT). No. of bitstreams: 1
us4665827(a).pdf: 633106 bytes, checksum: 3f6a935f92f389bbcd5d778ca368b456 (MD5)
  Previous issue date: 1987-05-19||Made available in DSpace on 2021-05-18T09:21:01Z (GMT). No. of bitstreams: 1
us4665827(a).pdf: 633106 bytes, checksum: 3f6a935f92f389bbcd5d778ca368b456 (MD5)
  Previous issue date: 1987-05-19","http://localhost:8080/xmlui/handle/108/22639",,,,"Expandable bullet (TIRC 16662)",,
"0ffab1d9-9bb3-473b-8a51-008b10df5e15","108/33",,"GB957802(A)||BRANSON INSTR","2021-05-18T09:17:32Z","2016-12-02T09:58:35Z","2021-05-18T09:17:32Z","2016-12-02T09:58:35Z",,"1964-05-13","Made available in DSpace on 2016-12-02T09:58:35Z (GMT). No. of bitstreams: 1
gb957802(a).pdf: 570862 bytes, checksum: 6b089ec760b38b78ea6805ad72070bf9 (MD5)
  Previous issue date: 1964-05-13||Made available in DSpace on 2021-05-18T09:17:32Z (GMT). No. of bitstreams: 1
gb957802(a).pdf: 570862 bytes, checksum: 6b089ec760b38b78ea6805ad72070bf9 (MD5)
  Previous issue date: 1964-05-13","http://localhost:8080/xmlui/handle/108/22531",,,,"Improvements in or relating to ultrasonic transducers (TIRC 8036)",,
"1043af92-0a17-4bda-b356-9c895f7fa2d8","108/33",,,"2021-05-18T09:15:07Z","2016-12-02T09:57:38Z","2021-05-18T09:15:07Z","2016-12-02T09:57:38Z",,"1959","Made available in DSpace on 2016-12-02T09:57:38Z (GMT). No. of bitstreams: 2
license.txt: 1837 bytes, checksum: 092cd0e768d1bfe595a66e53f977f0cc (MD5)
8817.pdf: 389002 bytes, checksum: 55f115f0dbdbbda9f686d0c2563e43a4 (MD5)
  Previous issue date: 1959||Made available in DSpace on 2021-05-18T09:15:07Z (GMT). No. of bitstreams: 2
8817.pdf: 389002 bytes, checksum: 55f115f0dbdbbda9f686d0c2563e43a4 (MD5)
license.txt: 1837 bytes, checksum: 092cd0e768d1bfe595a66e53f977f0cc (MD5)
  Previous issue date: 1959","http://localhost:8080/xmlui/handle/108/21752","en",,"ardedig||8817","FRENCH PATENT NO. 1 358 651 L1 : Ferroelectric ceramic composition and its applications",,
"1051c127-a0f1-47bf-8a34-a0e5d1af78bc","108/33",,"WO2004113820A1","2021-05-18T09:13:27Z","2016-12-02T09:58:24Z","2021-05-18T09:13:27Z","2016-12-02T09:58:24Z",,"2004-12-29","Made available in DSpace on 2016-12-02T09:58:24Z (GMT). No. of bitstreams: 1
wo2004113820a1.pdf: 343790 bytes, checksum: d52425ba6d5d716a45b89b4c90f08c0f (MD5)
  Previous issue date: 2004-12-29||Made available in DSpace on 2021-05-18T09:13:27Z (GMT). No. of bitstreams: 1
wo2004113820a1.pdf: 343790 bytes, checksum: d52425ba6d5d716a45b89b4c90f08c0f (MD5)
  Previous issue date: 2004-12-29","http://localhost:8080/xmlui/handle/108/22373",,,,"SUPERSONIC MUZZLE VELOCITY FIRE MODE BY A PNEUMATIC WEAPON",,
"10690848-7f0b-4bbd-b72a-f77ff2f84259","108/33",,"US3424930(A)||None","2021-05-18T09:04:02Z","2016-12-02T09:58:45Z","2021-05-18T09:04:02Z","2016-12-02T09:58:45Z",,"1969-01-28","Made available in DSpace on 2016-12-02T09:58:45Z (GMT). No. of bitstreams: 1
us3424930(a).pdf: 511462 bytes, checksum: a47438a41faf1f11419a97130cd8f477 (MD5)
  Previous issue date: 1969-01-28||Made available in DSpace on 2021-05-18T09:04:02Z (GMT). No. of bitstreams: 1
us3424930(a).pdf: 511462 bytes, checksum: a47438a41faf1f11419a97130cd8f477 (MD5)
  Previous issue date: 1969-01-28","http://localhost:8080/xmlui/handle/108/22669",,,,"AND PROCESS FOR ITS MANUFACTURE (TIRC 9112)",,
"10b45046-3ebe-4f1a-be78-835b7155c595","108/33",,"GB995375(A)||ALEXANDER WALDEMAR COCHARDT","2021-05-18T09:04:00Z","2016-12-02T09:58:46Z","2021-05-18T09:04:00Z","2016-12-02T09:58:46Z",,"1965-06-16","Made available in DSpace on 2016-12-02T09:58:46Z (GMT). No. of bitstreams: 1
gb995375(a).pdf: 582806 bytes, checksum: a12b092abd41bd9549d76829a956efc9 (MD5)
  Previous issue date: 1965-06-16||Made available in DSpace on 2021-05-18T09:04:00Z (GMT). No. of bitstreams: 1
gb995375(a).pdf: 582806 bytes, checksum: a12b092abd41bd9549d76829a956efc9 (MD5)
  Previous issue date: 1965-06-16","http://localhost:8080/xmlui/handle/108/22688",,,,"Methods of making ferrite magnets ( TIRC 7250 )",,
"10bc10f2-ddea-4ded-9769-4184313dceb4","108/33",,"US4711154(A)||FMC Corporation","2021-05-18T09:03:59Z","2016-12-02T09:58:44Z","2021-05-18T09:03:59Z","2016-12-02T09:58:44Z",,"1987-12-08","Made available in DSpace on 2016-12-02T09:58:44Z (GMT). No. of bitstreams: 1
us4711154(a).pdf: 339865 bytes, checksum: 88e09e2d6a13700b43cfadf216613a91 (MD5)
  Previous issue date: 1987-12-08||Made available in DSpace on 2021-05-18T09:03:59Z (GMT). No. of bitstreams: 1
us4711154(a).pdf: 339865 bytes, checksum: 88e09e2d6a13700b43cfadf216613a91 (MD5)
  Previous issue date: 1987-12-08","http://localhost:8080/xmlui/handle/108/22656",,,,"Combustion augmented plasma pressure amplifier (TIRC 16928)",,
"10c01f6b-719b-4afb-8acd-4750de6505ee","108/33",,"EP1399706B1","2021-05-18T09:05:45Z","2016-12-02T09:57:53Z","2021-05-18T09:05:45Z","2016-12-02T09:57:53Z",,"2005-09-21","Made available in DSpace on 2016-12-02T09:57:53Z (GMT). No. of bitstreams: 1
ep1399706b1.pdf: 53930 bytes, checksum: 6a806797b79fe39b2d3b37400fec5d3b (MD5)
  Previous issue date: 2005-09-21||Made available in DSpace on 2021-05-18T09:05:45Z (GMT). No. of bitstreams: 1
ep1399706b1.pdf: 53930 bytes, checksum: 6a806797b79fe39b2d3b37400fec5d3b (MD5)
  Previous issue date: 2005-09-21","http://localhost:8080/xmlui/handle/108/21925",,,,"ARTILLERY PROJECTILE COMPRISING AN INTERCHANGEABLE PAYLOAD",,
"10d13ac6-63cd-4343-8d7b-0cf1e2221b88","108/33",,"US5251548A||AlliedSignal Inc.","2021-05-18T09:05:19Z","2016-12-02T09:57:49Z","2021-05-18T09:05:19Z","2016-12-02T09:57:49Z",,"1993","Made available in DSpace on 2016-12-02T09:57:49Z (GMT). No. of bitstreams: 1
us5251548a.pdf: 608763 bytes, checksum: 5c19e1bbff8be86a11102f35b330d054 (MD5)
  Previous issue date: 1993||Made available in DSpace on 2021-05-18T09:05:19Z (GMT). No. of bitstreams: 1
us5251548a.pdf: 608763 bytes, checksum: 5c19e1bbff8be86a11102f35b330d054 (MD5)
  Previous issue date: 1993","http://localhost:8080/xmlui/handle/108/21870",,,,"Missile acceleration and arming device",,
"1118e7e3-5a2a-4f19-95f6-9629db51425e","108/33",,"US4728980(A)||Minolta Camera Kabushiki Kaisha","2021-05-18T09:15:54Z","2016-12-02T09:58:31Z","2021-05-18T09:15:54Z","2016-12-02T09:58:31Z",,"1988-03-01","Made available in DSpace on 2016-12-02T09:58:31Z (GMT). No. of bitstreams: 1
us4728980(a).pdf: 2704839 bytes, checksum: 59254e8d2a93e50d3ab645525af0fb4f (MD5)
  Previous issue date: 1988-03-01||Made available in DSpace on 2021-05-18T09:15:54Z (GMT). No. of bitstreams: 1
us4728980(a).pdf: 2704839 bytes, checksum: 59254e8d2a93e50d3ab645525af0fb4f (MD5)
  Previous issue date: 1988-03-01","http://localhost:8080/xmlui/handle/108/22474",,,,"Automatic focusing device and automatic exposure control device (TIRC 16941 )",,
"118947e7-3f05-472c-b2ec-9e08d740d11a","108/33",,"US4568039A||Sanders Associates, Inc.","2021-05-18T09:07:38Z","2016-12-02T09:58:02Z","2021-05-18T09:07:38Z","2016-12-02T09:58:02Z",,"1986-02-04","Made available in DSpace on 2016-12-02T09:58:02Z (GMT). No. of bitstreams: 1
us4568039a.pdf: 532728 bytes, checksum: 7075b178404aea8286fa639b4ac1a87a (MD5)
  Previous issue date: 1986-02-04||Made available in DSpace on 2021-05-18T09:07:38Z (GMT). No. of bitstreams: 1
us4568039a.pdf: 532728 bytes, checksum: 7075b178404aea8286fa639b4ac1a87a (MD5)
  Previous issue date: 1986-02-04","http://localhost:8080/xmlui/handle/108/22054",,,,"Guidancesystem for a projectile",,
"12171c85-23ef-4391-ab61-f758953a5c63","108/33",,"US4937096(A)||Murata Manufacturing Co., Ltd.","2021-05-18T09:15:38Z","2016-12-02T09:58:31Z","2021-05-18T09:15:38Z","2016-12-02T09:58:31Z",,"1990-06-26","Made available in DSpace on 2016-12-02T09:58:31Z (GMT). No. of bitstreams: 1
us4937096(a).pdf: 285843 bytes, checksum: eda72dc8386e4d8352dfba087711a964 (MD5)
  Previous issue date: 1990-06-26||Made available in DSpace on 2021-05-18T09:15:38Z (GMT). No. of bitstreams: 1
us4937096(a).pdf: 285843 bytes, checksum: eda72dc8386e4d8352dfba087711a964 (MD5)
  Previous issue date: 1990-06-26","http://localhost:8080/xmlui/handle/108/22466",,,,"Manufacturing method for a ceramic capacitor (TIRC 17665)",,
"125e4fc8-db29-4f60-b1d8-619359cd821a","108/33",,"US6629668B1||The United States of America as represented by the","2021-05-18T09:13:20Z","2016-12-02T09:58:27Z","2021-05-18T09:13:20Z","2016-12-02T09:58:27Z",,"2003-10-07","Made available in DSpace on 2016-12-02T09:58:27Z (GMT). No. of bitstreams: 1
us6629668b1.pdf: 432062 bytes, checksum: fb0809f23798dff97b6c2d4f3a2726bd (MD5)
  Previous issue date: 2003-10-07||Made available in DSpace on 2021-05-18T09:13:20Z (GMT). No. of bitstreams: 1
us6629668b1.pdf: 432062 bytes, checksum: fb0809f23798dff97b6c2d4f3a2726bd (MD5)
  Previous issue date: 2003-10-07","http://localhost:8080/xmlui/handle/108/22412",,,,"Jump correcting projectile system",,
"12796fa1-e665-4522-ba10-d031c470b76d","108/33",,"US20060042494A1||{n/a}","2021-05-18T09:17:18Z","2016-12-02T09:58:34Z","2021-05-18T09:17:18Z","2016-12-02T09:58:34Z",,"2006-03-02","Made available in DSpace on 2016-12-02T09:58:34Z (GMT). No. of bitstreams: 1
us20060042494a1.pdf: 626712 bytes, checksum: 9bcdd2a844eb6e3935c0c3c3663d78b1 (MD5)
  Previous issue date: 2006-03-02||Made available in DSpace on 2021-05-18T09:17:18Z (GMT). No. of bitstreams: 1
us20060042494a1.pdf: 626712 bytes, checksum: 9bcdd2a844eb6e3935c0c3c3663d78b1 (MD5)
  Previous issue date: 2006-03-02","http://localhost:8080/xmlui/handle/108/22515",,,,"Fuze with electronic sterilization",,
